t,ax,ay,az,gx,gy,gz,lat,lon,speed,course,hacc,truth_lat,truth_lon,truth_speed,truth_course
2542.3,0.3887,-0.6095,9.5231,0.0449,-0.0456,0.0353,,,,,,52.4170075,-1.5530071,6.966666667,200.9
2542.399,0.7548,-1.3946,10.1514,0.1639,-0.0057,-0.0335,,,,,,52.4170014,-1.55301,7.044444444,198.714
2542.499,1.6343,-1.0153,9.8789,-0.1649,-0.0183,0.0302,,,,,,52.4169953,-1.5530135,7.1,198.187
2542.6,1.4517,0.2562,9.5961,-0.1676,0.0371,-0.0002,,,,,,52.4169891,-1.5530167,7.175,199.064
2542.699,0.0458,-0.0215,9.7492,0.1065,0.0113,0.0276,,,,,,52.4169829,-1.5530202,7.291666667,198.385
2542.8,1.332,-1.4364,9.1117,-0.0456,0.0288,-0.0153,,,,,,52.4169767,-1.5530226,7.355555556,197.516
2542.9,1.2374,-1.1721,10.1862,0.1641,0.0773,-0.0019,,,,,,52.4169707,-1.5530245,7.45,193.384
2543,1.272,-0.0242,10.168,0.166,0.0618,-0.0013,,,,,,52.4169644,-1.5530273,7.555555556,195.47
2543.1,0.6818,-1.0854,10.0674,0.0071,0.0874,-0.0219,,,,,,52.4169581,-1.5530303,7.677777778,196.283
2543.201,0.876,-1.4715,9.9153,0.0248,0.0411,0.0431,,,,,,52.4169517,-1.5530333,7.769444444,195.669
2543.3,1.1808,-1.0084,9.8484,-0.0506,0.0016,0.0221,,,,,,52.4169451,-1.5530364,7.808333333,197.095
2543.399,2.3362,-1.3218,10.1147,-0.0951,0.1011,-0.0965,,,,,,52.4169385,-1.5530394,7.913888889,196.366
2543.5,1.1778,-0.5634,9.4929,0.0008,0.0086,0.0167,,,,,,52.4169316,-1.5530426,8.025,196.049
2543.599,1.2666,-0.4351,8.9572,0.0923,0.0462,-0.0004,,,,,,52.4169248,-1.5530458,8.094444444,195.965
2543.7,1.1202,-1.4839,9.1408,0.0291,0.0453,-0.0996,,,,,,52.4169178,-1.553049,8.188888889,196.122
2543.8,2.368,1.6922,9.8067,0.0314,0.09,-0.0192,,,,,,52.4169105,-1.5530523,8.263888889,195.882
2543.9,0.8563,-0.4542,10.5981,-0.057,0.0186,-0.0177,,,,,,52.4169031,-1.5530553,8.388888889,193.18
2544,0.6462,-0.2323,9.9182,0.0528,0.083,-0.0184,,,,,,52.4168957,-1.5530581,8.475,194.05
2544.1,1.561,0.7019,9.9704,0.0749,0.084,-0.0119,,,,,,52.4168883,-1.5530615,8.572222222,194.534
2544.199,0.9613,0.3126,10.3382,-0.0187,-0.0034,-0.0566,,,,,,52.4168809,-1.5530644,8.644444444,194.453
2544.299,0.8032,1.4624,9.826,-0.0468,0.1042,-0.0165,,,,,,52.4168735,-1.5530673,8.752777778,193.817
2544.399,2.4495,-0.3005,9.2614,-0.0607,0.0872,0.0299,,,,,,52.4168658,-1.5530702,8.819444444,193.043
2544.5,1.2193,-0.5256,9.5243,-0.0901,0.1275,-0.0996,,,,,,52.416858,-1.5530732,8.880555556,193.521
2544.6,0.9195,0.391,9.8524,-0.0457,0.0683,0.0166,,,,,,52.4168502,-1.5530759,8.977777778,192.207
2544.699,1.5276,-0.1116,10.3044,0.1613,0.0947,0.0102,,,,,,52.4168422,-1.5530786,9.083333333,192.129
2544.8,2.3894,-0.3398,9.4905,0.1024,0.0892,-0.0061,,,,,,52.4168342,-1.5530812,9.152777778,191.16
2544.9,1.5607,-0.992,9.7479,-0.0132,0.1244,-0.0339,,,,,,52.4168261,-1.5530836,9.208333333,190.255
2545.001,1.451,-0.3059,9.4247,-0.0335,0.0738,-0.0219,,,,,,52.4168179,-1.5530858,9.275,189.809
2545.1,2.1323,-0.1828,10.0494,0.0136,0.1163,-0.0608,,,,,,52.4168098,-1.5530878,9.363888889,189.446
2545.199,1.9413,-0.1164,9.7078,0.0549,0.1126,-0.0095,,,,,,52.4168014,-1.5530898,9.436111111,188.37
2545.299,1.2572,0.0751,10.0433,-0.0774,0.0751,-0.0219,,,,,,52.416793,-1.5530917,9.511111111,188.309
2545.401,2.0499,-0.0371,9.6828,0.0986,0.1034,0.049,,,,,,52.4167845,-1.5530936,9.563888889,187.5
2545.5,2.0234,-0.6266,9.5246,0.0444,0.0902,0.0378,,,,,,52.416776,-1.5530954,9.641666667,187.402
2545.6,1.303,-0.0016,9.5813,-0.0918,0.0887,-0.0262,,,,,,52.4167673,-1.553097,9.711111111,186.615
2545.7,1.9955,0.6385,9.154,-0.1157,0.0875,0.0179,,,,,,52.4167586,-1.5530985,9.741666667,186.156
2545.8,0.7808,1.9687,9.4098,-0.1722,0.0298,0.0905,,,,,,52.4167499,-1.5531,9.816666667,186.057
2545.899,0.7065,-0.7309,9.3698,0.0028,0.0486,-0.0317,,,,,,52.4167411,-1.5531012,9.858333333,184.885
2546,0.7933,0.4848,9.712,0.0885,0.0376,0.0681,52.416794,-1.553065,2.3,186.44,3,52.4167321,-1.5531027,9.911111111,185.748
2546.099,1.0573,0.2029,9.9531,0.0096,0.0619,0.0303,,,,,,52.4167233,-1.5531041,9.972222222,185.354
2546.199,1.0355,0.3361,10.3324,0.0635,0.0811,0.0023,,,,,,52.4167142,-1.5531053,10.03611111,184.38
2546.3,0.9323,0.441,10.0971,0.0055,0.08,0.0016,,,,,,52.4167053,-1.5531064,10.11388889,184.716
2546.399,2.4096,-0.2557,9.5605,-0.0751,0.0753,-0.036,,,,,,52.4166962,-1.5531076,10.16111111,184.484
2546.499,1.0707,0.3342,9.532,0.0179,0.0978,-0.0299,,,,,,52.4166871,-1.5531084,10.21388889,183.615
2546.6,0.5864,0.55,10.0918,-0.0579,0.0344,0,,,,,,52.416678,-1.5531095,10.20833333,184.217
2546.699,1.7224,2.0068,9.9644,0.1105,0.0078,-0.0231,,,,,,52.4166688,-1.5531103,10.23888889,183.423
2546.8,1.4817,0.5957,10.1923,0.1692,0.0234,-0.0453,,,,,,52.4166597,-1.5531113,10.24722222,183.709
2546.9,2.0614,0.1713,9.9183,-0.0779,0.0562,0.0017,,,,,,52.4166503,-1.5531121,10.24722222,182.64
2546.999,0.0772,0.7945,9.4622,-0.0065,0.0293,0.0436,,,,,,52.4166413,-1.5531123,10.225,181.528
2547.099,1.3899,-0.4548,9.6206,-0.1202,0.0362,-0.0027,,,,,,52.4166321,-1.5531129,10.23333333,182.273
2547.2,0.401,0.6914,10.1137,0.0541,0.0544,-0.0577,,,,,,52.4166228,-1.5531135,10.24444444,182.214
2547.3,0.8847,1.6237,10.7639,0.1243,0.0396,-0.0217,,,,,,52.4166136,-1.553114,10.26111111,181.918
2547.4,1.1097,-0.1337,10.2498,0.13,0.0287,0.0082,,,,,,52.4166044,-1.5531145,10.24722222,181.563
2547.5,1.0916,0.9139,9.4601,-0.125,0.0336,0.0387,,,,,,52.4165952,-1.5531147,10.21666667,181.048
2547.599,1.2805,1.0642,9.2268,-0.1286,0.0542,0.0291,,,,,,52.416586,-1.5531149,10.2,180.814
2547.699,0.7093,1.0913,9.4088,0.0131,0.0262,0.0075,,,,,,52.4165768,-1.5531151,10.16388889,180.293
2547.8,2.3107,0.0414,9.2818,0.0259,0.0896,0.0136,,,,,,52.4165676,-1.5531152,10.15555556,180.351
2547.899,0.5455,0.9105,9.4819,-0.1474,-0.0187,0.0066,,,,,,52.4165584,-1.5531153,10.14722222,180.207
2548,1.315,1.0968,9.0988,-0.1772,0.0151,-0.0251,,,,,,52.4165493,-1.5531153,10.17222222,180.284
2548.099,0.763,1.2586,9.2122,0.0875,0.0402,-0.009,,,,,,52.4165402,-1.5531151,10.13333333,179.548
2548.199,0.7733,0.124,10.6094,0.0018,0.0474,-0.0003,,,,,,52.416531,-1.5531148,10.16388889,179.189
2548.3,0.9574,0.6005,9.3721,0.0064,0.0879,-0.0485,,,,,,52.4165219,-1.5531146,10.20277778,179.34
2548.399,2.3778,-0.7592,9.1838,-0.0177,0.0646,-0.0319,,,,,,52.4165128,-1.5531144,10.14166667,179.341
2548.5,1.5065,1.2205,9.7739,-0.1189,0.0611,-0.0223,,,,,,52.4165036,-1.5531141,10.14166667,178.842
2548.599,1.0385,-0.3978,9.6511,-0.1187,0.0286,0.0686,,,,,,52.4164945,-1.5531135,10.11388889,178.331
2548.7,0.7706,1.5876,9.2533,0.0891,0.0149,-0.02,,,,,,52.4164854,-1.5531129,10.10833333,178.188
2548.8,1.3039,0.4716,10.3424,0.0591,0.0393,-0.0013,,,,,,52.4164762,-1.5531125,10.13611111,178.249
2548.899,0.721,0.9562,9.4343,0.0088,0.029,0.1179,,,,,,52.4164672,-1.5531116,10.05555556,177.557
2548.999,-0.0302,2.0966,9.9446,-0.0154,0.0084,0.0241,,,,,,52.4164582,-1.5531108,10.09444444,177.221
2549.1,1.191,0.9524,9.2879,-0.1412,0.0266,-0.0538,,,,,,52.4164491,-1.5531101,10.05555556,177.525
2549.199,0.6772,-0.1825,9.332,-0.0231,0.0049,0.052,,,,,,52.41644,-1.5531094,10.03055556,177.704
2549.3,-0.0956,1.0491,10.0604,-0.0609,-0.0486,0.0319,,,,,,52.416431,-1.5531086,10.09444444,177.179
2549.4,1.0408,0.9483,9.2335,0.0249,0.0007,-0.055,,,,,,52.416422,-1.5531079,10.08055556,177.355
2549.5,0.5443,-0.2609,9.8046,-0.0691,0.0532,-0.0034,,,,,,52.416413,-1.5531071,10.04166667,177.416
2549.6,0.3264,0.1318,10.0989,-0.0871,0.016,0.0571,,,,,,52.416404,-1.5531063,10.05833333,177.165
2549.7,0.4518,0.251,10.0111,0.0634,0.015,-0.025,,,,,,52.416395,-1.5531054,10.05,177.209
2549.8,0.0834,0.8309,9.4752,-0.0072,-0.0267,-0.0208,,,,,,52.4163861,-1.5531048,10.00555556,177.777
2549.9,0.7093,0.9889,10.122,0.1064,-0.0295,0.0124,,,,,,52.4163772,-1.5531038,10.02222222,176.627
2549.999,-0.7365,0.5511,9.9965,0.0862,-0.0703,0.0413,,,,,,52.4163682,-1.553103,9.919444444,177.584
2550.099,0.0623,2.0537,9.7542,-0.0582,-0.0571,-0.0374,,,,,,52.4163594,-1.5531023,9.930555556,177.28
2550.2,-0.8438,1.7143,9.3089,-0.1441,-0.081,0.0788,,,,,,52.4163504,-1.5531016,9.905555556,177.104
2550.299,-0.2229,0.3603,8.8557,0.0841,-0.0115,-0.034,,,,,,52.4163417,-1.5531008,9.861111111,177.055
2550.4,1.7278,-0.6882,9.9086,-0.0512,-0.0115,-0.0445,,,,,,52.4163328,-1.5531003,9.822222222,178.407
2550.5,0.2582,1.1926,10.5679,0.0328,-0.0186,0.0958,,,,,,52.4163239,-1.5530997,9.775,177.593
2550.6,0.0933,0.7591,10.4866,0.0765,-0.0618,0.01,,,,,,52.4163152,-1.5530993,9.708333333,177.886
2550.7,1.351,1.4259,9.7643,-0.1168,0.0201,-0.1228,,,,,,52.4163065,-1.5530987,9.686111111,177.988
2550.801,-0.7555,3.8795,10.5599,0.0369,-0.0448,0.0766,,,,,,52.4162978,-1.5530979,9.605555556,177.136
2550.901,1.6191,-0.8216,9.8238,-0.0187,-0.0747,-0.0451,,,,,,52.4162895,-1.5530976,9.488888889,178.491
2550.999,-0.2648,1.4428,9.4478,-0.106,-0.0479,0.0163,,,,,,52.416281,-1.5530971,9.427777778,178.494
2551.1,-0.7811,1.9888,9.4737,0.0359,-0.0747,0.0826,,,,,,52.4162726,-1.5530964,9.25,177.137
2551.199,0.7739,2.5578,10.1104,-0.0268,0.0677,-0.0704,,,,,,52.4162643,-1.5530959,9.180555556,177.88
2551.299,0.9664,1.1706,9.6704,0.0874,-0.0508,0.0872,,,,,,52.4162561,-1.5530956,9.05,178.456
2551.4,-0.8981,2.1453,9.6292,0.0175,0.0561,-0.0468,,,,,,52.416248,-1.5530951,8.980555556,177.814
2551.501,0.1077,2.2166,9.9457,0.0976,-0.0738,0.1181,,,,,,52.41624,-1.5530946,8.872222222,178.099
2551.6,0.9613,1.8495,10.7735,-0.0814,0.0308,-0.1163,,,,,,52.4162322,-1.5530943,8.725,178.686
2551.7,-0.0091,1.9427,9.8329,0.1012,-0.0657,0.0781,,,,,,52.4162247,-1.553094,8.605555556,178.864
2551.799,0.2355,2.0177,10.4296,-0.0227,-0.0352,-0.0061,,,,,,52.4162169,-1.5530937,8.469444444,178.749
2551.899,1.5598,1.3169,10.1083,0.0037,0.0582,-0.0517,,,,,,52.4162095,-1.5530932,8.338888889,177.627
2552,-0.3143,2.8128,9.4308,0.0408,-0.0312,0.0746,,,,,,52.4162023,-1.553093,8.191666667,178.961
2552.099,-1.0982,3.0994,9.809,-0.1077,-0.0054,0.0364,,,,,,52.4161949,-1.5530922,7.994444444,176.326
2552.2,-0.0413,0.689,9.9688,-0.0172,-0.0016,0.0352,,,,,,52.4161877,-1.5530916,7.827777778,176.989
2552.299,0.338,2.8537,10.337,0.0406,0.0081,0.0322,,,,,,52.4161808,-1.5530912,7.738888889,177.986
2552.399,0.3797,1.5454,9.8004,-0.0311,0.0084,0.0002,,,,,,52.4161738,-1.5530907,7.622222222,177.175
2552.5,-0.2168,0.343,10.2379,0.0418,-0.0528,0.0456,,,,,,52.416167,-1.5530902,7.511111111,177.289
2552.6,-0.6462,1.8271,10.1845,0.1614,0.0191,0.0415,,,,,,52.4161605,-1.5530897,7.416666667,177.566
2552.699,0.0638,1.8848,10.223,-0.0472,-0.0256,-0.0228,,,,,,52.4161541,-1.5530892,7.244444444,176.944
2552.8,-1.1623,1.4559,10.3929,-0.0037,-0.1138,0.0134,,,,,,52.4161477,-1.5530889,7.102777778,178.016
2552.899,-0.8711,1.2375,9.4997,-0.0099,-0.0776,-0.0018,,,,,,52.4161415,-1.5530884,6.944444444,177.22
2553,-1.1137,1.557,9.6269,0.013,-0.0888,-0.0156,,,,,,52.4161354,-1.5530882,6.805555556,178.838
2553.099,-0.6801,1.0448,9.7083,-0.0076,-0.1589,-0.0065,,,,,,52.4161294,-1.553088,6.686111111,178.607
2553.2,-0.748,0.6183,9.5436,0.0495,-0.1394,0.0096,,,,,,52.4161234,-1.553088,6.572222222,179.729
2553.3,-2.0787,1.2389,10.3923,0.0118,-0.2109,0.0511,,,,,,52.4161175,-1.5530882,6.511111111,180.295
2553.4,-2.0094,0.8001,10.2288,-0.025,-0.2602,0.007,,,,,,52.4161118,-1.5530884,6.405555556,181.377
2553.499,-1.966,1.4711,9.6944,0.0514,-0.2765,0.0279,,,,,,52.4161062,-1.5530891,6.255555556,183.042
2553.599,-1.6256,0.6562,9.6871,-0.0333,-0.3061,0.034,,,,,,52.4161006,-1.5530898,6.216666667,184.521
2553.699,-2.7496,0.7692,9.8256,0.0276,-0.4014,0.1004,,,,,,52.4160952,-1.553091,6.172222222,186.578
2553.8,-2.3066,0.3346,9.9488,-0.0579,-0.3932,0.0019,,,,,,52.4160898,-1.5530928,6.136111111,190.136
2553.9,-2.2057,0.3471,10.2258,0.001,-0.4147,0.0545,,,,,,52.4160845,-1.5530942,6.138888889,189.523
2554,-2.5101,0.0702,10.0773,-0.0558,-0.4135,0.0176,,,,,,52.4160792,-1.5530966,6.138888889,194.292
2554.1,-2.7638,0.2788,9.5041,0.0101,-0.3714,-0.0112,,,,,,52.4160741,-1.5530991,6.125,196.983
2554.199,-1.9259,0.143,10.2057,0.0426,-0.4789,0.071,,,,,,52.416069,-1.5531019,6.130555556,198.409
2554.3,-1.7208,0.6234,10.0216,-0.0121,-0.4013,0.0215,,,,,,52.4160639,-1.553105,6.136111111,200.938
2554.4,-2.5095,0.7452,10.729,-0.0225,-0.3619,-0.0006,,,,,,52.416059,-1.5531085,6.125,203.322
2554.501,-2.3892,0.4241,9.8076,-0.0464,-0.3834,-0.0152,,,,,,52.4160541,-1.5531124,6.141666667,205.751
2554.599,-1.8015,1.2829,10.1671,0.0148,-0.3958,-0.0188,,,,,,52.4160494,-1.5531165,6.161111111,208.075
2554.7,-2.1946,-0.1485,9.9481,0.1228,-0.3717,0.017,,,,,,52.4160448,-1.5531209,6.177777778,210.262
2554.8,-1.3167,0.623,9.8717,-0.0828,-0.4052,-0.0528,,,,,,52.4160403,-1.5531257,6.161111111,213.177
2554.9,-1.4414,0.0909,9.6052,-0.0212,-0.3754,0.0368,,,,,,52.4160359,-1.5531307,6.144444444,214.603
2555,-1.6472,0.5494,9.8342,-0.0415,-0.3926,0.0317,52.416042,-1.553141,1.952777778,217.95,3,52.4160315,-1.553136,6.169444444,216.068
2555.1,-1.6974,-0.1516,10.1756,-0.0494,-0.4197,0.005,,,,,,52.4160273,-1.5531416,6.191666667,218.735
2555.199,-1.7074,0.6855,9.8103,0.0095,-0.3498,0.057,,,,,,52.4160231,-1.5531476,6.233333333,220.771
2555.299,-2.0286,0.2605,9.5124,-0.0261,-0.3467,0.0366,,,,,,52.4160191,-1.5531537,6.305555556,222.72
2555.399,-2.2029,0.0916,9.5639,-0.0087,-0.373,0.0776,,,,,,52.4160151,-1.5531601,6.35,224.392
2555.5,-1.7199,0.9371,10.4274,-0.0584,-0.3522,0.0269,,,,,,52.4160112,-1.5531667,6.377777778,226.22
2555.599,-1.649,1.1614,10.358,0.0686,-0.3353,0.0303,,,,,,52.4160076,-1.5531736,6.455555556,229.404
2555.7,-1.8178,-0.3944,8.9,-0.0453,-0.3524,0.0128,,,,,,52.416004,-1.5531808,6.488888889,230.627
2555.799,-1.8153,-0.2601,9.8306,0.0596,-0.3617,-0.0241,,,,,,52.4160005,-1.5531883,6.561111111,232.437
2555.9,-1.8874,-0.0878,10.2563,0.0839,-0.3368,-0.0061,,,,,,52.4159971,-1.5531962,6.630555556,235.094
2555.999,-1.1399,0.0012,10.4176,-0.0693,-0.3571,0.019,,,,,,52.4159938,-1.5532041,6.713888889,236.232
2556.1,-1.8148,0.6493,10.1071,0.1822,-0.3059,-0.0132,,,,,,52.4159907,-1.5532125,6.841666667,238.334
2556.199,-1.5804,-1.1317,9.3265,0.1668,-0.2715,0.033,,,,,,52.4159878,-1.5532208,6.936111111,240.347
2556.3,-2.2953,0.564,10.0539,0.0582,-0.319,0.0617,,,,,,52.4159848,-1.5532295,7.005555556,240.674
2556.4,-2.3983,0.5073,10.2707,0.0092,-0.3227,-0.0353,,,,,,52.415982,-1.5532385,7.063888889,242.532
2556.499,-1.249,-0.7463,10.2766,0.0089,-0.2945,-0.0308,,,,,,52.4159794,-1.5532479,7.152777778,245.155
2556.599,-0.5422,1.1554,9.9492,-0.0291,-0.3065,0.006,,,,,,52.4159769,-1.5532575,7.272222222,246.926
2556.7,-1.7939,-0.8888,9.6363,-0.0556,-0.2373,-0.0321,,,,,,52.4159744,-1.5532672,7.347222222,247.438
2556.799,-1.6661,1.1131,10.1516,-0.0139,-0.314,-0.025,,,,,,52.4159722,-1.5532771,7.408333333,249.896
2556.901,-0.8879,1.6898,10.4432,-0.0425,-0.2721,-0.0568,,,,,,52.41597,-1.5532873,7.477777778,250.702
2556.999,-0.8566,0.2725,10.1751,0.0021,-0.3573,0.0695,,,,,,52.4159679,-1.5532976,7.544444444,251.887
2557.1,-1.3178,1.4606,9.8941,-0.0788,-0.2789,-0.0033,,,,,,52.4159662,-1.5533082,7.655555556,254.736
2557.199,-1.9868,0.467,9.7847,0.12,-0.3045,0.021,,,,,,52.4159645,-1.5533189,7.725,255.609
2557.3,-2.4032,-0.6643,10.1925,0.1324,-0.3027,-0.0545,,,,,,52.4159631,-1.5533298,7.752777778,257.446
2557.4,-0.8732,1.948,10.7334,-0.185,-0.2616,0.0269,,,,,,52.4159617,-1.553341,7.808333333,258.842
2557.5,-1.3843,2.2447,11.4506,0.1854,-0.197,0,,,,,,52.4159606,-1.5533523,7.919444444,260.564
2557.599,-1.026,1.3672,10.6701,0.2249,-0.2698,0.0641,,,,,,52.4159596,-1.5533634,8.008333333,261.556
2557.699,-0.9121,-0.4872,9.9515,0.2328,-0.2704,-0.0152,,,,,,52.415959,-1.5533748,8.075,264.161
2557.8,-3.0234,0.6584,10.0651,-0.0485,-0.2896,0.0662,,,,,,52.4159584,-1.5533863,8.094444444,264.76
2557.9,-1.3713,1.1778,8.9837,0.0108,-0.356,0.066,,,,,,52.415958,-1.5533981,8.116666667,266.363
2558,-2.5716,3.0108,9.4237,-0.0382,-0.2453,-0.0041,,,,,,52.4159578,-1.5534101,8.144444444,268.358
2558.099,-0.8311,0.7316,10.9914,0.0387,-0.3403,0.1127,,,,,,52.415958,-1.5534221,8.283333333,270.815
2558.2,-1.5718,1.2427,10.8838,0.0844,-0.3174,0.0434,,,,,,52.4159582,-1.5534339,8.4,272.02
2558.3,-2.0963,1.4533,10.4124,0.1568,-0.3168,0.0706,,,,,,52.4159586,-1.5534458,8.475,272.434
2558.4,-1.3561,1.3436,9.8571,0.0124,-0.2968,0.1032,,,,,,52.4159592,-1.5534579,8.516666667,274.775
2558.5,-1.2493,2.1198,10.2542,-0.0687,-0.3098,0.0229,,,,,,52.4159601,-1.55347,8.533333333,276.102
2558.6,-0.5067,2.3646,9.1966,-0.0214,-0.1909,0.0634,,,,,,52.4159611,-1.5534825,8.605555556,277.125
2558.7,0.5908,1.1581,9.6126,-0.1135,-0.2963,0.1576,,,,,,52.4159624,-1.5534949,8.661111111,279.851
2558.8,-0.0519,2.1984,10.5092,0.0427,-0.1697,-0.0795,,,,,,52.4159639,-1.5535074,8.788888889,280.442
2558.9,0.6464,1.7332,10.0041,0.0055,-0.1976,-0.001,,,,,,52.4159657,-1.5535199,8.897222222,282.706
2559,0.3598,1.5243,9.811,0.1371,-0.1555,-0.0306,,,,,,52.4159676,-1.5535324,9.005555556,284.006
2559.1,-0.2831,0.8476,10.4463,-0.0187,-0.2127,0.032,,,,,,52.4159696,-1.5535449,9.05,284.676
2559.199,-1.0058,2.294,9.613,-0.0393,-0.0616,-0.0614,,,,,,52.4159718,-1.5535576,9.080555556,285.653
2559.3,0.7721,0.4971,9.153,-0.0578,-0.1014,0.0136,,,,,,52.4159742,-1.5535703,9.130555556,286.855
2559.4,-0.6813,0.5217,9.4198,0.0207,-0.0817,0.0069,,,,,,52.4159766,-1.5535832,9.2,286.86
2559.499,0.0146,-0.0803,10.1942,0.0384,-0.0381,0.0502,,,,,,52.4159791,-1.5535961,9.280555556,287.734
2559.6,0.8636,1.0865,9.8845,-0.0021,-0.1018,0.0127,,,,,,52.4159817,-1.553609,9.372222222,288.091
2559.7,-1.1169,0.0835,10.2776,0.1047,-0.0093,-0.0281,,,,,,52.4159843,-1.553622,9.45,288.492
2559.8,0.0503,0.5192,9.7706,-0.0511,-0.0401,-0.0311,,,,,,52.4159871,-1.553635,9.502777778,289.058
2559.9,0.5606,0.5525,10.1327,-0.0177,-0.0887,0.0289,,,,,,52.4159899,-1.5536482,9.538888889,289.15
2560,0.7498,0.3251,10.2278,0.0864,-0.0781,0.0472,,,,,,52.4159928,-1.5536613,9.611111111,289.938
2560.1,-0.139,0.4917,9.682,0.0666,-0.0677,-0.0093,,,,,,52.4159958,-1.5536746,9.691666667,289.937
2560.199,0.236,0.9358,9.6929,0.0039,-0.0994,0.0589,,,,,,52.4159988,-1.5536878,9.752777778,290.394
2560.3,0.1483,1.1185,9.6547,-0.0003,-0.0286,0.0351,,,,,,52.4160018,-1.5537011,9.783333333,290.509
2560.4,-0.2041,0.2488,9.6955,-0.0023,-0.0617,0.0262,,,,,,52.416005,-1.5537145,9.844444444,291.336
2560.5,-0.7395,0.4573,10.0916,0.0228,-0.081,0.06,,,,,,52.4160082,-1.5537281,9.905555556,291.162
2560.599,0.9359,0.2891,10.1802,-0.0378,-0.0953,0.0651,,,,,,52.4160115,-1.5537416,10.00277778,291.352
2560.699,0.1772,0.509,9.7265,-0.0684,-0.0466,0.0016,,,,,,52.4160148,-1.5537551,10.06944444,291.984
2560.8,-0.3519,1.1374,9.5854,0.0387,-0.0003,0.0078,,,,,,52.4160183,-1.5537687,10.11111111,292.681
2560.9,0.7967,1.6455,10.0643,-0.1235,0.0043,-0.0569,,,,,,52.4160218,-1.5537823,10.18055556,293.017
2561,0.3813,0.1194,10.3397,-0.0818,-0.1109,-0.0062,,,,,,52.4160255,-1.5537959,10.22222222,293.509
2561.1,1.4513,0.3895,9.3592,-0.1388,-0.0875,-0.056,,,,,,52.4160292,-1.5538097,10.31388889,294.108
2561.199,0.3212,0.4783,10.024,0.1197,-0.0782,0.0066,,,,,,52.416033,-1.5538233,10.36388889,294.199
2561.299,-0.1737,1.5193,10.2082,0.0603,-0.1068,0.0338,,,,,,52.4160368,-1.5538372,10.43333333,294.544
2561.4,0.0713,-0.049,10.2927,0.0486,-0.0811,0.0143,,,,,,52.4160407,-1.553851,10.45277778,294.605
2561.499,-0.2639,0.1878,10.3774,0.1008,-0.0918,-0.0113,,,,,,52.4160447,-1.5538648,10.51666667,295.462
2561.6,0.2646,0.8546,9.8892,-0.1455,-0.0277,-0.0051,,,,,,52.4160487,-1.5538788,10.56944444,294.873
2561.7,1.7098,0.3567,9.6419,-0.1196,-0.0695,0.0484,,,,,,52.4160528,-1.5538928,10.64166667,295.838
2561.799,0.7563,0.4771,10.0383,0.1634,-0.0478,-0.0682,,,,,,52.4160569,-1.5539067,10.68611111,295.649
2561.899,1.0474,-1.0133,10.283,0.0832,0.0093,-0.0193,,,,,,52.4160611,-1.5539208,10.73611111,295.912
2562,-0.4581,-0.8222,9.3908,-0.0465,0.0275,0.0053,,,,,,52.4160654,-1.5539349,10.75833333,296.345
2562.1,1.7446,-0.3949,10.2384,-0.1255,-0.0523,0.0296,,,,,,52.4160696,-1.553949,10.80277778,295.728
2562.199,1.8182,-1.2403,9.7863,0.0535,-0.0218,0.0593,,,,,,52.4160738,-1.5539634,10.85277778,295.781
2562.3,-0.6692,0.5973,10.5039,0.1389,-0.0278,0.091,,,,,,52.4160781,-1.5539776,10.96111111,296.487
2562.4,1.1665,-0.3907,9.5846,-0.1008,-0.0628,0.0117,,,,,,52.4160824,-1.5539918,10.96111111,296.298
2562.5,0.8231,-0.0318,9.6404,0.0143,0.0074,-0.0112,,,,,,52.4160868,-1.5540063,10.98055556,296.333
2562.6,1.6206,-1.0249,9.5605,0.0199,-0.0066,0.0104,,,,,,52.4160911,-1.5540211,11.01944444,295.301
2562.699,-0.6771,-0.0686,9.3128,-0.0005,-0.0088,-0.0511,,,,,,52.4160956,-1.5540357,11.07222222,296.127
2562.799,1.3803,-0.1864,10.2017,-0.0282,-0.0311,0.0129,,,,,,52.4161,-1.5540502,11.15833333,296.787
2562.899,0.6044,0.2696,10.2121,0.0285,0.0016,0.0028,,,,,,52.4161046,-1.5540648,11.20277778,297.144
2563,0.5852,-0.2992,10.0414,-0.0839,-0.0086,-0.0339,,,,,,52.4161092,-1.5540794,11.24444444,297.17
2563.099,-0.6106,-0.0976,10.2128,0.0731,0.0387,0.0067,,,,,,52.4161138,-1.5540939,11.27777778,297.332
2563.2,0.9679,-2.3777,8.8229,0.001,0.096,-0.0868,,,,,,52.4161184,-1.5541087,11.32222222,297.036
2563.3,0.8767,1.2738,9.6386,-0.0351,0.0241,-0.0356,,,,,,52.4161231,-1.5541234,11.37777778,297.373
2563.403,-0.2403,-0.9948,9.1957,-0.0103,0.0258,-0.0405,,,,,,52.4161277,-1.5541381,11.38611111,297.233
2563.5,1.1298,-0.4335,9.9151,-0.0422,0.0288,0.0233,,,,,,52.4161324,-1.5541532,11.40555556,297.26
2563.6,1.3665,0.7441,9.5359,0.0199,-0.0451,0.0637,,,,,,52.4161371,-1.554168,11.44722222,297.167
2563.7,-0.9305,-2.2271,9.6243,-0.0233,0.1181,-0.1828,,,,,,52.4161419,-1.5541829,11.46666667,297.829
2563.801,1.0176,-1.757,10.393,-0.0105,-0.0582,0.0233,,,,,,52.4161466,-1.5541978,11.47777778,297.583
